431.023,3250.59
431.385,3410.66
431.746,3670.42
432.107,3901.22
432.469,4119.15
432.83,4351.15
433.191,4503.03
433.553,4674.92
433.914,4741.15
434.275,4925.28
434.636,5134.32
434.997,5503.17
435.358,5944.07
435.719,6565.92
436.08,7628.49
436.441,9166.51
436.802,11786.89
437.163,16292.97
437.524,20646.55
437.885,21420.94
438.246,24994.57
438.607,29082.46
438.967,30746.07
439.328,30159
439.689,29149.68
440.049,26309.91
440.41,22704.83
440.771,19177.83
441.131,15953.01
441.492,13560.58
441.852,11413.25
442.213,9881.15
442.573,8776.49
442.934,7404.24
443.294,6932.87
443.654,6407.13
444.015,5824.23
444.375,5379.89
444.735,4992.97
445.095,4654.84
445.456,4398.88
445.816,4234.57
446.176,3960.32
446.536,3784.74
446.896,3642.15
447.256,3526.04
447.616,3445.92
447.976,3367.76
448.336,3265.62
448.696,3097.61
449.056,3091.95
449.415,3062.07
449.775,2969.62
450.135,2953.01
450.495,2854.45
450.854,2771.44
451.214,2680.71
451.574,2540.05
451.933,2537.49
452.293,2470.02
452.652,2371.87
453.012,2308.27
453.371,2254.69
453.731,2224.23
454.09,2174.09
454.449,2099.92
454.809,2052.89
455.168,2048.58
455.527,1958.54
455.886,1984.51
456.246,1982.02
456.605,1967.28
456.964,1949.51
457.323,1951.92
457.682,1959.6
458.041,1994.89
458.4,1980.92
458.759,1944.21
459.118,1963.26
459.477,1918.17
459.836,1916.05
460.195,1920.07
460.553,1900.69
460.912,992.6
461.271,1671.57
461.63,1744.6
461.988,1738.97
462.347,1705
462.705,1678.77
463.064,1652.11
463.423,1667.69
463.781,1635.58
464.14,1649.92
464.498,1647.25
464.856,1631.67
465.215,1342.98
465.573,1544.01
465.931,1628.45
466.29,1637.23
466.648,1663.34
467.006,1653.61
467.364,1647.07
467.722,1645.39
468.08,1667.29
468.438,1686.64
468.796,1717.83
469.154,1744.68
469.512,1767.68
469.87,1808.67
470.228,1805.13
470.586,1833.73
470.944,1862.21
471.302,1866.05
471.659,1911.22
472.017,1956.68
472.375,2014.49
472.732,2043.82
473.09,2062.99
473.448,2128.89
473.805,2155.84
474.163,2189.78
474.52,2218.85
474.878,2272.87
475.235,2333.76
475.592,2344.88
475.95,2398.38
476.307,2408.62
476.664,2422.48
477.022,2432.68
477.379,2440.07
477.736,2407.74
478.093,2367.33
478.45,2414.18
478.807,2457.33
479.164,2474.59
479.521,2491.6
479.878,2505.13
480.235,2534.09
480.592,2572.46
480.949,2622.52
481.306,2587.01
481.663,2638.32
482.019,2672.7
482.376,2732.86
482.733,2766.72
483.089,2874.93
483.446,2932.53
483.803,2965.59
484.159,3052.89
484.516,3106.46
484.872,3126.87
485.229,3201.55
485.585,3279.7
485.941,3366.89
486.298,3467.71
486.654,3503.33
487.01,3623.32
487.367,3702.53
487.723,3799.45
488.079,3866.66
488.435,3894.9
488.791,3837.96
489.147,3910.77
489.503,3902.8
489.859,3924.99
490.215,3909.12
490.571,3946.46
490.927,3875.48
491.283,3841.76
491.639,3784.12
491.995,3806.21
492.35,3866.04
492.706,3917.46
493.062,4024.94
493.417,4357.3
493.773,4636.26
494.129,4660.21
494.484,4386.04
494.84,4014.59
495.195,3604.08
495.55,3220.46
495.906,2873.73
496.261,2634.12
496.617,2418.09
496.972,2275.21
497.327,2308.63
497.682,2547.08
498.037,2834.12
498.393,2752.53
498.748,2354.57
499.103,1953.02
499.458,1618.14
499.813,1354.57
500.168,1134.2
500.523,998.74
500.878,865.66
501.233,768.6
501.587,688.87
501.942,629.78
502.297,569.62
502.652,500.75
503.006,438.07
503.361,428.45
503.716,373.74
504.07,359.3
504.425,329.49
504.779,282.17
505.134,256.42
505.488,252.07
505.843,241.03
506.197,189.65
506.551,221.02
506.906,217.69
507.26,194.29
507.614,177.43
507.968,167.92
508.322,159.4
508.677,139.07
509.031,132.78
509.385,127.58
509.739,121.92
510.093,108.06
510.447,124.99
510.8,102.09
511.154,107.95
511.508,101.33
511.862,112.33
512.216,94.12
512.569,84.32
512.923,78.14
513.277,66.66
513.63,74.34
513.984,72.33
514.337,70.75
514.691,79.13
515.044,82.68
515.398,83.22
515.751,83.77
516.105,85.56
516.458,51.96
516.811,32.13
517.164,35.75
517.518,53.93
517.871,33.19
518.224,51.81
518.577,65.82
518.93,63.95
519.283,36.82
519.636,42.78
519.989,28.73
520.342,38.5
520.695,50.64
521.048,31.48
521.401,43.33
521.753,26.28
522.106,49.43
522.459,37.47
522.811,-25.36
523.164,10.7
523.517,24.38
523.869,40.25
524.222,43.91
524.574,32.1
524.927,-13.84
525.279,18.86
525.631,5.88
525.984,17.8
526.336,33.89
526.688,30.82
527.041,21.35
527.393,7.89
527.745,34.11
528.097,29.54
528.449,7.27
528.801,10.19
529.153,23.17
529.505,30.42
529.857,16.56
530.209,-6.67
530.561,16.52
530.913,37.18
531.264,18.13
531.616,-23.12
531.968,-7.62
532.319,-13.51
532.671,20.43
533.023,22.48
533.374,3.39
533.726,1.27
534.077,14.58
534.429,21.13
534.78,23.72
535.131,17.65
535.483,6.57
535.834,34.15
536.185,28.84
536.537,-2.57
536.888,19.3
537.239,-9.26
537.59,7.81
537.941,17.62
538.292,16.01
538.643,25.66
538.994,29.61
539.345,6.72
539.696,8.88
540.047,1.71
540.397,7.71
540.748,27.31
541.099,16.74
541.45,13.3
541.8,-11.57
542.151,6.1
542.501,35.97
542.852,13.45
543.202,6.35
543.553,19.55
543.903,27.42
544.254,11.98
544.604,24.93
544.954,-22.25
545.305,14.98
545.655,28.59
546.005,18.38
546.355,13.89
546.705,18.79
547.055,17.76
547.406,47.35
547.756,32.21
548.105,48.81
548.455,50.68
548.805,28.7
549.155,20.43
549.505,44.71
549.855,69.44
550.205,51.41
550.554,39.41
550.904,40.33
551.254,28.33
551.603,41.24
551.953,43.73
552.302,36.45
552.652,36.49
553.001,-144.61
553.35,-0.01
553.7,30.31
554.049,19.15
554.398,24.64
554.748,23.06
555.097,13.41
555.446,22.77
555.795,-4.66
556.144,-2.53
556.493,14.47
556.842,15.13
557.191,-4.14
557.54,18.42
557.889,19.55
558.238,-121.17
558.587,-19.39
558.936,9.17
559.284,13.08
559.633,4.05
559.982,25.52
560.33,33.27
560.679,40.73
561.027,3.24
561.376,21.68
561.724,0.35
562.073,22.3
562.421,15.49
562.77,3.24
563.118,15.75
563.466,10.96
563.814,11.91
564.163,-13.58
564.511,7.05
564.859,-107.02
565.207,-25.61
565.555,-16.94
565.903,-6.96
566.251,13.15
566.599,19.22
566.947,26.28
567.295,0.9
567.642,-35.3
567.99,-36.95
568.338,-7
568.686,-1.07
569.033,8.66
569.381,17.91
569.728,-58.27
570.076,4.49
570.423,6.46
570.771,20.14
571.118,-1.18
571.466,6.61
571.813,6.64
572.16,19.63
572.508,22.52
572.855,30.16
573.202,19.52
573.549,-6.74
573.896,-6.3
574.243,2.15
574.59,21.53
574.937,18.38
575.284,28.99
575.631,-23.67
575.978,10.45
576.325,25.22
576.672,22.41
577.018,40.98
577.365,32.68
577.712,39.63
578.058,33.67
578.405,31.81
578.751,26.28
579.098,22.66
579.444,31.11
579.791,32.35
580.137,27.01
580.484,31.4
580.83,3.39
581.176,27.27
581.522,13.12
581.868,23.36
582.215,22.55
582.561,25.92
582.907,16.01
583.253,26.83
583.599,24.67
583.945,25.33
584.291,26.32
584.637,-4.51
584.982,6.64
585.328,13.56
585.674,3.35
586.02,4.45
586.365,15.38
586.711,-9.19
587.056,0.76
587.402,16.52
587.747,14.65
588.093,26.1
588.438,19.81
588.784,0.68
589.129,19.22
589.474,16.23
589.82,27.45
590.165,13.3
590.51,29.28
590.855,12.61
591.2,8.03
591.545,-7.51
591.89,3.43
592.235,-7.84
592.58,-12.99
592.925,8.36
593.27,12.9
593.615,25.44
593.96,14.54
594.304,25.77
594.649,-13.65
594.994,-4.07
595.338,-11.86
595.683,8.66
596.027,8.4
596.372,-4.99
596.716,-6.01
597.061,-2.79
597.405,4.08
597.749,-1.04
598.094,-1.58
598.438,-13.03
598.782,17.18
599.126,4.38
599.47,10.48
599.815,3.79
